ons_id,ons_region_id,constituency_name,county_name,region_name,country_name,constituency_type,declaration_time,mp_firstname,mp_surname,mp_gender,result,first_party,second_party,electorate,valid_votes,invalid_votes,majority,con,lab,ld,brexit,green,snp,pc,dup,sf,sdlp,uup,alliance,all_other_candidates,of_which_other_winner
S14000033,S92000003,Glasgow North West,Scotland,Scotland,Scotland,Borough,13/12/2019 03:48,Carol,Monaghan,Female,SNP hold,SNP,Lab,63402,39735,180,8359,6022,11319,2716,0,0,19678,0,0,0,0,0,0,0,0
S14000034,S92000003,Glasgow South,Scotland,Scotland,Scotland,Borough,13/12/2019 04:15,Stewart Malcolm,McDonald,Male,SNP hold,SNP,Lab,70891,47443,80,9005,6237,13824,2786,516,1251,22829,0,0,0,0,0,0,0,0
S14000035,S92000003,Glasgow South West,Scotland,Scotland,Scotland,Borough,13/12/2019 04:03,Chris,Stephens,Male,SNP hold,SNP,Lab,64575,36847,76,4900,4224,12743,1435,802,0,17643,0,0,0,0,0,0,0,0
S14000036,S92000003,Glenrothes,Scotland,Scotland,Scotland,County,13/12/2019 03:44,Peter,Grant,Male,SNP hold,SNP,Lab,65672,41546,70,11757,6920,9477,2639,1276,0,21234,0,0,0,0,0,0,0,0
E14000712,E12000009,Gloucester,Gloucestershire,South West,England,Borough,13/12/2019 03:00,Richard,Graham,Male,Con hold,Con,Lab,81319,53764,200,10277,29159,18882,4338,0,1385,0,0,0,0,0,0,0,0,0
S14000037,S92000003,Gordon,Scotland,Scotland,Scotland,County,13/12/2019 05:14,Richard,Thomson,Male,SNP gain from Con,SNP,Con,79629,55916,148,819,23066,3052,5913,0,0,23885,0,0,0,0,0,0,0,0
E14000713,E12000008,Gosport,Hampshire,South East,England,Borough,13/12/2019 03:08,Caroline,Dinenage,Female,Con hold,Con,Lab,73541,48453,225,23278,32226,8948,5473,0,1806,0,0,0,0,0,0,0,0,0
W07000046,W92000004,Gower,West Glamorgan,Wales,Wales,County,13/12/2019 02:39,Tonia,Antoniazzi,Female,Lab hold,Lab,Con,61762,44482,122,1837,18371,20208,2236,1379,0,0,2288,0,0,0,0,0,0,0
E14000714,E12000004,Grantham and Stamford,Lincolnshire,East Midlands,England,County,13/12/2019 03:10,Gareth,Davies,Male,Con hold,Con,Lab,81502,56003,305,26003,36794,10791,6153,0,2265,0,0,0,0,0,0,0,0,0
E14000715,E12000008,Gravesham,Kent,South East,England,County,13/12/2019 04:10,Adam,Holloway,Male,Con hold,Con,Lab,73242,47560,174,15581,29580,13999,2584,0,1397,0,0,0,0,0,0,0,0,0
E14000716,E12000003,Great Grimsby,Humberside,Yorkshire and The Humber,England,Borough,13/12/2019 03:46,Lia,Nici,Female,Con gain from Lab,Con,Lab,61409,33087,71,7331,18150,10819,1070,2378,514,0,0,0,0,0,0,0,156,0
E14000717,E12000006,Great Yarmouth,Norfolk,East,England,County,13/12/2019 03:33,Brandon,Lewis,Male,Con hold,Con,Lab,71957,43462,165,17663,28593,10930,1661,0,1064,0,0,0,0,0,0,0,1214,0
E14000718,E12000007,Greenwich and Woolwich,London,London,England,Borough,13/12/2019 04:02,Matthew,Pennycook,Male,Lab hold,Lab,Con,79997,53120,174,18464,11721,30185,7253,1228,2363,0,0,0,0,0,0,0,370,0
E14000719,E12000008,Guildford,Surrey,South East,England,County,13/12/2019 03:34,Angela,Richardson,Female,Con hold,Con,LD,77729,58651,152,3337,26317,4515,22980,0,0,0,0,0,0,0,0,0,4839,0
E14000720,E12000007,Hackney North and Stoke Newington,London,London,England,Borough,13/12/2019 03:43,Diane,Abbott,Female,Lab hold,Lab,Con,92462,56864,244,33188,6784,39972,4283,609,4989,0,0,0,0,0,0,0,227,0
E14000721,E12000007,Hackney South and Shoreditch,London,London,England,Borough,13/12/2019 03:48,Meg,Hillier,Female,Lab hold,Lab,Con,89387,54439,182,33985,5899,39884,4853,744,2948,0,0,0,0,0,0,0,111,0
E14000722,E12000005,Halesowen and Rowley Regis,West Midlands,West Midlands,England,Borough,13/12/2019 05:16,James,Morris,Male,Con hold,Con,Lab,68300,42345,132,12074,25607,13533,1738,0,934,0,0,0,0,0,0,0,533,0
E14000723,E12000003,Halifax,West Yorkshire,Yorkshire and The Humber,England,Borough,13/12/2019 04:07,Holly,Lynch,Female,Lab hold,Lab,Con,71887,46458,134,2569,18927,21496,2276,2813,946,0,0,0,0,0,0,0,0,0
E14000724,E12000003,Haltemprice and Howden,Humberside,Yorkshire and The Humber,England,County,13/12/2019 02:29,David,Davis,Male,Con hold,Con,Lab,71083,49779,249,20329,31045,10716,5215,0,1764,0,0,0,0,0,0,0,1039,0
E14000725,E12000002,Halton,Cheshire,North West,England,County,13/12/2019 00:47,Derek,Twigg,Male,Lab hold,Lab,Con,71930,46203,143,18975,10358,29333,1800,3730,982,0,0,0,0,0,0,0,0,0
E14000726,E12000007,Hammersmith,London,London,England,Borough,13/12/2019 03:10,Andy,Slaughter,Male,Lab hold,Lab,Con,74759,51966,190,17847,12227,30074,6947,974,1744,0,0,0,0,0,0,0,0,0
E14000727,E12000007,Hampstead and Kilburn,London,London,England,Borough,13/12/2019 04:25,Tulip,Siddiq,Female,Lab hold,Lab,Con,86571,57385,191,14188,13892,28080,13121,684,1608,0,0,0,0,0,0,0,0,0
E14000728,E12000004,Harborough,Leicestershire,East Midlands,England,County,13/12/2019 03:54,Neil,O'Brien,Male,Con hold,Con,Lab,80151,57319,212,17278,31698,14420,9103,0,1709,0,0,0,0,0,0,0,389,0
E14000729,E12000006,Harlow,Essex,East,England,County,13/12/2019 01:59,Robert,Halfon,Male,Con hold,Con,Lab,68078,43354,236,14063,27510,13447,2397,0,0,0,0,0,0,0,0,0,0,0
E14000730,E12000003,Harrogate and Knaresborough,North Yorkshire,Yorkshire and The Humber,England,County,13/12/2019 01:56,Andrew,Jones,Male,Con hold,Con,LD,77941,56937,167,9675,29962,5480,20287,0,0,0,0,0,0,0,0,0,1208,0
E14000731,E12000007,Harrow East,London,London,England,Borough,13/12/2019 03:22,Bob,Blackman,Male,Con hold,Con,Lab,72106,49491,237,8170,26935,18765,3791,0,0,0,0,0,0,0,0,0,0,0
E14000732,E12000007,Harrow West,London,London,England,Borough,13/12/2019 03:37,Gareth,Thomas,Male,Lab hold,Lab,Con,72464,47922,158,8692,16440,25132,4310,931,1109,0,0,0,0,0,0,0,0,0
E14000733,E12000001,Hartlepool,Cleveland,North East,England,Borough,13/12/2019 02:20,Mike,Hill,Male,Lab hold,Lab,Con,70855,41037,119,3595,11869,15464,1696,10603,0,0,0,0,0,0,0,0,1405,0
E14000734,E12000006,Harwich and North Essex,Essex,East,England,County,13/12/2019 02:40,Bernard,Jenkin,Male,Con hold,Con,Lab,74153,51963,162,20182,31830,11648,5866,0,1945,0,0,0,0,0,0,0,674,0
E14000735,E12000008,Hastings and Rye,East Sussex,South East,England,County,13/12/2019 04:21,Sally-Ann,Hart,Female,Con hold,Con,Lab,80524,54274,262,4043,26896,22853,3960,0,0,0,0,0,0,0,0,0,565,0
E14000736,E12000008,Havant,Hampshire,South East,England,Borough,13/12/2019 02:02,Alan,Mak,Male,Con hold,Con,Lab,72103,45959,202,21792,30051,8259,5708,0,1597,0,0,0,0,0,0,0,344,0
E14000737,E12000007,Hayes and Harlington,London,London,England,Borough,13/12/2019 03:09,John,McDonnell,Male,Lab hold,Lab,Con,72357,43994,108,9261,15284,24545,1947,1292,739,0,0,0,0,0,0,0,187,0
E14000738,E12000002,Hazel Grove,Greater Manchester,North West,England,County,13/12/2019 03:22,William,Wragg,Male,Con hold,Con,LD,63346,44269,203,4423,21592,5508,17169,0,0,0,0,0,0,0,0,0,0,0
E14000739,E12000006,Hemel Hempstead,Hertfordshire,East,England,County,13/12/2019 02:20,Mike,Penning,Male,Con hold,Con,Lab,74035,51271,207,14563,28968,14405,6317,0,1581,0,0,0,0,0,0,0,0,0
E14000740,E12000003,Hemsworth,West Yorkshire,Yorkshire and The Humber,England,County,13/12/2019 04:26,Jon,Trickett,Male,Lab hold,Lab,Con,73726,43907,129,1180,15280,16460,1734,5930,916,0,0,0,0,0,0,0,3587,0
E14000741,E12000007,Hendon,London,London,England,Borough,13/12/2019 05:43,Matthew,Offord,Male,Con hold,Con,Lab,82661,55075,133,4230,26878,22648,4628,0,921,0,0,0,0,0,0,0,0,0
E14000742,E12000008,Henley,Oxfordshire,South East,England,County,13/12/2019 05:24,John,Howell,Male,Con hold,Con,LD,76646,58759,281,14053,32189,5698,18136,0,2736,0,0,0,0,0,0,0,0,0
E14000743,E12000005,Hereford and South Herefordshire,Hereford and Worcester,West Midlands,England,County,13/12/2019 03:43,Jesse,Norman,Male,Con hold,Con,Lab,72085,49646,207,19686,30390,10704,6181,0,2371,0,0,0,0,0,0,0,0,0
E14000744,E12000006,Hertford and Stortford,Hertfordshire,East,England,County,13/12/2019 03:49,Julie,Marson,Female,Con hold,Con,Lab,81765,60094,229,19620,33712,14092,8596,0,2705,0,0,0,0,0,0,0,989,0
E14000745,E12000006,Hertsmere,Hertfordshire,East,England,County,13/12/2019 02:35,Oliver,Dowden,Male,Con hold,Con,Lab,73971,52203,268,21313,32651,11338,6561,0,1653,0,0,0,0,0,0,0,0,0
E14000746,E12000001,Hexham,Northumberland,North East,England,County,13/12/2019 02:30,Guy,Opperman,Male,Con hold,Con,Lab,61324,46150,180,10549,25152,14603,4672,0,1723,0,0,0,0,0,0,0,0,0
E14000747,E12000002,Heywood and Middleton,Greater Manchester,North West,England,County,13/12/2019 02:58,Chris,Clarkson,Male,Con gain from Lab,Con,Lab,80162,47488,153,663,20453,19790,2073,3952,1220,0,0,0,0,0,0,0,0,0
E14000748,E12000004,High Peak,Derbyshire,East Midlands,England,County,13/12/2019 03:15,Robert,Largan,Male,Con gain from Lab,Con,Lab,74265,54173,141,590,24844,24254,2750,1177,1148,0,0,0,0,0,0,0,0,0
E14000749,E12000006,Hitchin and Harpenden,Hertfordshire,East,England,County,13/12/2019 04:29,Bim,Afolami,Male,Con hold,Con,LD,76323,58871,266,6895,27719,9959,20824,0,0,0,0,0,0,0,0,0,369,0
E14000750,E12000007,Holborn and St Pancras,London,London,England,Borough,13/12/2019 04:20,Keir,Starmer,Male,Lab hold,Lab,Con,86061,56786,232,27763,8878,36641,7314,1032,2746,0,0,0,0,0,0,0,175,0
E14000751,E12000007,Hornchurch and Upminster,London,London,England,Borough,13/12/2019 03:00,Julia,Lopez,Female,Con hold,Con,Lab,80765,53974,253,23308,35495,12187,3862,0,1920,0,0,0,0,0,0,0,510,0
E14000752,E12000007,Hornsey and Wood Green,London,London,England,Borough,13/12/2019 04:11,Catherine,West,Female,Lab hold,Lab,LD,81814,61105,197,19242,6829,35126,15884,763,2192,0,0,0,0,0,0,0,311,0
E14000753,E12000008,Horsham,West Sussex,South East,England,County,13/12/2019 06:35,Jeremy,Quin,Male,Con hold,Con,LD,86730,63242,307,21127,35900,9424,14773,0,2668,0,0,0,0,0,0,0,477,0
E14000754,E12000001,Houghton and Sunderland South,Tyne and Wear,North East,England,Borough,12/12/2019 23:29,Bridget,Phillipson,Female,Lab hold,Lab,Con,68835,39811,129,3115,13095,16210,2319,6165,1125,0,0,0,0,0,0,0,897,0
E14000755,E12000008,Hove,East Sussex,South East,England,Borough,13/12/2019 04:37,Peter,Kyle,Male,Lab hold,Lab,Con,74313,56391,151,17044,15832,32876,3731,1111,2496,0,0,0,0,0,0,0,345,0
E14000756,E12000003,Huddersfield,West Yorkshire,Yorkshire and The Humber,England,Borough,13/12/2019 04:37,Barry,Sheerman,Male,Lab hold,Lab,Con,65525,41882,216,4937,15572,20509,2367,1666,1768,0,0,0,0,0,0,0,0,0
E14000757,E12000006,Huntingdon,Cambridgeshire,East,England,County,13/12/2019 03:23,Jonathan,Djanogly,Male,Con hold,Con,Lab,84657,59147,266,19383,32386,13003,9432,0,2233,0,0,0,0,0,0,0,2093,0
E14000758,E12000002,Hyndburn,Lancashire,North West,England,Borough,13/12/2019 03:06,Sara,Britcliffe,Female,Con gain from Lab,Con,Lab,70842,42406,137,2951,20565,17614,1226,2156,845,0,0,0,0,0,0,0,0,0
E14000759,E12000007,Ilford North,London,London,England,Borough,13/12/2019 04:42,Wes,Streeting,Male,Lab hold,Lab,Con,72973,50114,117,5218,20105,25323,2680,960,845,0,0,0,0,0,0,0,201,0
E14000760,E12000007,Ilford South,London,London,England,Borough,13/12/2019 04:32,Sam,Tarry,Male,Lab hold,Lab,Con,84972,53477,178,24101,10984,35085,1795,1008,714,0,0,0,0,0,0,0,3891,0
S14000038,S92000003,Inverclyde,Scotland,Scotland,Scotland,County,13/12/2019 02:32,Ronnie,Cowan,Male,SNP hold,SNP,Lab,60622,39903,125,7512,6265,11783,2560,0,0,19295,0,0,0,0,0,0,0,0
S14000039,S92000003,"Inverness, Nairn, Badenoch and Strathspey",Scotland,Scotland,Scotland,County,13/12/2019 05:00,Drew,Hendry,Male,SNP hold,SNP,Con,78059,54810,112,10440,15807,4123,5846,1078,1709,26247,0,0,0,0,0,0,0,0
E14000761,E12000006,Ipswich,Suffolk,East,England,Borough,13/12/2019 02:48,Tom,Hunt,Male,Con gain from Lab,Con,Lab,75525,49579,116,5479,24952,19473,2439,1432,1283,0,0,0,0,0,0,0,0,0
E14000762,E12000008,Isle Of Wight,Isle of Wight,South East,England,County,13/12/2019 04:03,Bob,Seely,Male,Con hold,Con,Lab,113021,74442,247,23737,41815,18078,0,0,11338,0,0,0,0,0,0,0,3211,0
E14000763,E12000007,Islington North,London,London,England,Borough,13/12/2019 03:18,Jeremy,Corbyn,Male,Lab hold,Lab,LD,75162,53805,227,26188,5483,34603,8415,742,4326,0,0,0,0,0,0,0,236,0
E14000764,E12000007,Islington South and Finsbury,London,London,England,Borough,13/12/2019 03:05,Emily,Thornberry,Female,Lab hold,Lab,LD,70489,47816,171,17328,8045,26897,9569,1136,1987,0,0,0,0,0,0,0,182,0
W07000077,W92000004,Islwyn,Gwent and Mid Glamorgan,Wales,Wales,County,13/12/2019 02:01,Chris,Evans,Male,Lab hold,Lab,Con,55423,34350,145,5464,9892,15356,1313,4834,669,0,2286,0,0,0,0,0,0,0
E14000765,E12000001,Jarrow,Tyne and Wear,North East,England,Borough,13/12/2019 01:30,Kate,Osborne,Female,Lab hold,Lab,Con,65103,40736,91,7120,11243,18363,2360,4122,831,0,0,0,0,0,0,0,3817,0
E14000766,E12000003,Keighley,West Yorkshire,Yorkshire and The Humber,England,County,13/12/2019 05:12,Robbie,Moore,Male,Con gain from Lab,Con,Lab,72778,52600,276,2218,25298,23080,2573,850,0,0,0,0,0,0,0,0,799,0
E14000767,E12000005,Kenilworth and Southam,Warwickshire,West Midlands,England,County,13/12/2019 03:32,Jeremy,Wright,Male,Con hold,Con,LD,68154,52597,211,20353,30351,9440,9998,0,2351,0,0,0,0,0,0,0,457,0
E14000768,E12000007,Kensington,London,London,England,Borough,13/12/2019 04:22,Felicity,Buchan,Female,Con gain from Lab,Con,Lab,64609,43762,92,150,16768,16618,9312,384,535,0,0,0,0,0,0,0,145,0
E14000769,E12000004,Kettering,Northamptonshire,East Midlands,England,County,13/12/2019 01:23,Philip,Hollobone,Male,Con hold,Con,Lab,73164,49361,155,16765,29787,13022,3367,0,1543,0,0,0,0,0,0,0,1642,0
S14000040,S92000003,Kilmarnock and Loudoun,Scotland,Scotland,Scotland,County,13/12/2019 01:55,Alan,Brown,Male,SNP hold,SNP,Con,74517,47631,138,12659,11557,9009,2444,0,0,24216,0,0,0,0,0,0,405,0
E14000770,E12000007,Kingston and Surbiton,London,London,England,Borough,13/12/2019 03:12,Edward,Davey,Male,LD hold,LD,Con,81975,60846,135,10489,20614,6528,31103,788,1038,0,0,0,0,0,0,0,775,0
E14000771,E12000003,Kingston upon Hull East,Humberside,Yorkshire and The Humber,England,Borough,13/12/2019 03:06,Karl,Turner,Male,Lab hold,Lab,Con,65745,32442,107,1239,11474,12713,1707,5764,784,0,0,0,0,0,0,0,0,0
E14000772,E12000003,Kingston upon Hull North,Humberside,Yorkshire and The Humber,England,Borough,13/12/2019 03:15,Diana,Johnson,Female,Lab hold,Lab,Con,65515,34203,112,7593,9440,17033,2084,4771,875,0,0,0,0,0,0,0,0,0
E14000773,E12000003,Kingston upon Hull West and Hessle,Humberside,Yorkshire and The Humber,England,Borough,13/12/2019 04:01,Emma,Hardy,Female,Lab hold,Lab,Con,60192,31356,80,2856,10528,13384,1756,5638,50,0,0,0,0,0,0,0,0,0
E14000774,E12000009,Kingswood,Avon,South West,England,Borough,13/12/2019 04:30,Chris,Skidmore,Male,Con hold,Con,Lab,68972,49314,145,11220,27712,16492,3421,0,1200,0,0,0,0,0,0,0,489,0
S14000041,S92000003,Kirkcaldy and Cowdenbeath,Scotland,Scotland,Scotland,County,13/12/2019 04:00,Neale,Hanvey,Male,SNP gain from Lab,SNP,Lab,72853,47005,108,1243,9449,15325,2903,1132,1628,16568,0,0,0,0,0,0,0,0
E14000775,E12000002,Knowsley,Merseyside,North West,England,Borough,13/12/2019 01:46,George,Howarth,Male,Lab hold,Lab,Con,84082,54938,133,39942,4432,44374,1117,3348,1262,0,0,0,0,0,0,0,405,0
N06000009,N92000002,Lagan Valley,Northern Ireland,Northern Ireland,Northern Ireland,County,13/12/2019 04:34,Jeffrey M.,Donaldson,Male,DUP hold,DUP,Alliance,75735,45405,184,6499,955,0,0,0,0,0,0,19586,1098,1758,8606,13087,315,0
S14000042,S92000003,Lanark and Hamilton East,Scotland,Scotland,Scotland,County,13/12/2019 02:23,Angela,Crawley,Female,SNP hold,SNP,Con,77659,53072,129,5187,17056,10736,3037,0,0,22243,0,0,0,0,0,0,0,0
E14000776,E12000002,Lancaster and Fleetwood,Lancashire,North West,England,County,13/12/2019 04:12,Cat,Smith,Female,Lab hold,Lab,Con,70059,45219,128,2380,18804,21184,2018,1817,1396,0,0,0,0,0,0,0,0,0
E14000777,E12000003,Leeds Central,West Yorkshire,Yorkshire and The Humber,England,Borough,13/12/2019 03:11,Hilary,Benn,Male,Lab hold,Lab,Con,90971,49284,160,19270,11143,30413,2343,2999,2105,0,0,0,0,0,0,0,281,0
E14000778,E12000003,Leeds East,West Yorkshire,Yorkshire and The Humber,England,Borough,13/12/2019 02:51,Richard,Burgon,Male,Lab hold,Lab,Con,67286,39052,120,5531,13933,19464,1796,2981,878,0,0,0,0,0,0,0,0,0
E14000779,E12000003,Leeds North East,West Yorkshire,Yorkshire and The Humber,England,Borough,13/12/2019 04:07,Fabian,Hamilton,Male,Lab hold,Lab,Con,70580,50500,531,17089,11935,29024,5665,1769,1931,0,0,0,0,0,0,0,176,0
E14000780,E12000003,Leeds North West,West Yorkshire,Yorkshire and The Humber,England,Borough,13/12/2019 03:55,Alex,Sobel,Male,Lab hold,Lab,Con,67741,49283,138,10749,13222,23971,9397,1304,1389,0,0,0,0,0,0,0,0,0
E14000781,E12000003,Leeds West,West Yorkshire,Yorkshire and The Humber,England,Borough,13/12/2019 03:46,Rachel,Reeves,Female,Lab hold,Lab,Con,67727,40281,121,10564,11622,22186,1787,2685,1274,0,0,0,0,0,0,0,727,0
E14000782,E12000004,Leicester East,Leicestershire,East Midlands,England,Borough,13/12/2019 02:02,Claudia,Webbe,Female,Lab hold,Lab,Con,78433,49421,259,6019,19071,25090,2800,1243,888,0,0,0,0,0,0,0,329,0
E14000783,E12000004,Leicester South,Leicestershire,East Midlands,England,Borough,13/12/2019 01:47,Jonathan,Ashworth,Male,Lab hold,Lab,Con,77708,50147,192,22675,10931,33606,2754,1187,1669,0,0,0,0,0,0,0,0,0
E14000784,E12000004,Leicester West,Leicestershire,East Midlands,England,Borough,13/12/2019 02:13,Liz,Kendall,Female,Lab hold,Lab,Con,64940,34775,151,4212,13079,17291,1808,1620,977,0,0,0,0,0,0,0,0,0
E14000785,E12000002,Leigh,Greater Manchester,North West,England,County,13/12/2019 01:59,James,Grundy,Male,Con gain from Lab Coop,Con,Lab,77417,46979,168,1965,21266,19301,2252,3161,0,0,0,0,0,0,0,0,999,0
E14000786,E12000008,Lewes,East Sussex,South East,England,County,13/12/2019 05:06,Maria,Caulfield,Female,Con hold,Con,LD,71503,54851,144,2457,26268,3206,23811,0,1453,0,0,0,0,0,0,0,113,0
E14000789,E12000007,"Lewisham, Deptford",London,London,England,Borough,13/12/2019 02:36,Vicky,Foxcroft,Female,Lab hold,Lab,Con,80631,55368,236,32913,6303,39216,5774,789,3085,0,0,0,0,0,0,0,201,0
E14000787,E12000007,Lewisham East,London,London,England,Borough,13/12/2019 01:55,Janet,Daby,Female,Lab hold,Lab,Con,67857,44815,139,17008,9653,26661,5039,1234,1706,0,0,0,0,0,0,0,522,0
E14000788,E12000007,Lewisham West and Penge,London,London,England,Borough,13/12/2019 02:11,Ellie,Reeves,Female,Lab hold,Lab,Con,74617,52100,192,21543,10317,31860,6260,1060,2390,0,0,0,0,0,0,0,213,0
E14000790,E12000007,Leyton and Wanstead,London,London,England,County,13/12/2019 02:05,John,Cryer,Male,Lab hold,Lab,Con,64852,44547,174,20808,8028,28836,4666,785,1805,0,0,0,0,0,0,0,427,0
E14000791,E12000005,Lichfield,Staffordshire,West Midlands,England,County,13/12/2019 02:49,Michael,Fabricant,Male,Con hold,Con,Lab,76616,53993,240,23638,34844,11206,5632,0,1743,0,0,0,0,0,0,0,568,0
E14000792,E12000004,Lincoln,Lincolnshire,East Midlands,England,Borough,13/12/2019 03:48,Karl,McCartney,Male,Con gain from Lab,Con,Lab,74942,50629,134,3514,24267,20753,2422,1079,1195,0,0,0,0,0,0,0,913,0
S14000043,S92000003,Linlithgow and East Falkirk,Scotland,Scotland,Scotland,County,13/12/2019 04:09,Martyn,Day,Male,SNP hold,SNP,Con,87044,57775,105,11266,14285,10517,4393,1257,1184,25551,0,0,0,0,0,0,588,0
E14000793,E12000002,"Liverpool, Riverside",Merseyside,North West,England,Borough,13/12/2019 02:34,Kim,Johnson,Female,Lab hold,Lab,Con,80310,52789,242,37043,4127,41170,2696,1779,3017,0,0,0,0,0,0,0,0,0
E14000794,E12000002,"Liverpool, Walton",Merseyside,North West,England,Borough,13/12/2019 02:41,Dan,Carden,Male,Lab hold,Lab,Con,62628,40786,195,30520,4018,34538,756,0,814,0,0,0,0,0,0,0,660,0
E14000795,E12000002,"Liverpool, Wavertree",Merseyside,North West,England,Borough,13/12/2019 02:58,Paula,Barker,Female,Lab hold,Lab,Con,63458,43377,141,27085,4225,31310,4055,1921,1365,0,0,0,0,0,0,0,501,0
E14000796,E12000002,"Liverpool, West Derby",Merseyside,North West,England,Borough,13/12/2019 02:50,Ian,Byrne,Male,Lab hold,Lab,Con,65640,43989,93,29984,4133,34117,1296,2012,605,0,0,0,0,0,0,0,1826,0
S14000044,S92000003,Livingston,Scotland,Scotland,Scotland,County,13/12/2019 03:57,Hannah,Bardell,Female,SNP hold,SNP,Con,82285,54592,146,13435,12182,11915,3457,0,1421,25617,0,0,0,0,0,0,0,0
W07000045,W92000004,Llanelli,Dyfed,Wales,Wales,County,13/12/2019 02:12,Nia,Griffith,Female,Lab hold,Lab,Con,60518,38233,152,4670,11455,16125,0,3605,0,0,7048,0,0,0,0,0,0,0
E14000797,E12000004,Loughborough,Leicestershire,East Midlands,England,County,13/12/2019 04:52,Jane,Hunt,Female,Con hold,Con,Lab,79764,54631,220,7169,27954,20785,4153,0,1504,0,0,0,0,0,0,0,235,0
E14000798,E12000004,Louth and Horncastle,Lincolnshire,East Midlands,England,County,13/12/2019 03:27,Victoria,Atkins,Female,Con hold,Con,Lab,79634,52332,286,28868,38021,9153,4114,0,0,0,0,0,0,0,0,0,1044,0
E14000799,E12000005,Ludlow,Shropshire,West Midlands,England,County,13/12/2019 04:18,Philip,Dunne,Male,Con hold,Con,LD,69444,50225,259,23648,32185,7591,8537,0,1912,0,0,0,0,0,0,0,0,0
E14000800,E12000006,Luton North,Bedfordshire,East,England,Borough,13/12/2019 03:00,Sarah,Owen,Female,Lab hold,Lab,Con,68185,42589,155,9247,14249,23496,2063,1215,771,0,0,0,0,0,0,0,795,0
E14000801,E12000006,Luton South,Bedfordshire,East,England,Borough,13/12/2019 02:47,Rachel,Hopkins,Female,Lab hold,Lab,Con,69338,42064,175,8756,13031,21787,0,1601,995,0,0,0,0,0,0,0,4650,0
E14000802,E12000002,Macclesfield,Cheshire,North West,England,County,13/12/2019 04:06,David,Rutley,Male,Con hold,Con,Lab,76216,53867,237,10711,28292,17581,5684,0,2310,0,0,0,0,0,0,0,0,0
E14000803,E12000008,Maidenhead,Berkshire,South East,England,County,13/12/2019 03:34,Theresa,May,Female,Con hold,Con,LD,76668,56492,278,18846,32620,7882,13774,0,2216,0,0,0,0,0,0,0,0,0
E14000804,E12000008,Maidstone and The Weald,Kent,South East,England,County,13/12/2019 03:54,Helen,Grant,Female,Con hold,Con,Lab,76109,51680,261,21772,31220,9448,8482,0,2172,0,0,0,0,0,0,0,358,0
E14000805,E12000002,Makerfield,Greater Manchester,North West,England,County,13/12/2019 01:41,Yvonne,Fovargue,Female,Lab hold,Lab,Con,74190,44259,161,4740,15214,19954,2108,5817,1166,0,0,0,0,0,0,0,0,0
E14000806,E12000006,Maldon,Essex,East,England,County,13/12/2019 05:12,John,Whittingdale,Male,Con hold,Con,Lab,72438,50408,236,30041,36304,6263,5990,0,1851,0,0,0,0,0,0,0,0,0
E14000807,E12000002,Manchester Central,Greater Manchester,North West,England,Borough,13/12/2019 04:13,Lucy,Powell,Female,Lab hold,Lab,Con,92247,52289,193,29089,7734,36823,3420,2335,1870,0,0,0,0,0,0,0,107,0
E14000808,E12000002,"Manchester, Gorton",Greater Manchester,North West,England,Borough,13/12/2019 04:44,Afzal,Khan,Male,Lab hold,Lab,Con,76419,44545,147,30339,4244,34583,2448,1573,1697,0,0,0,0,0,0,0,0,0
E14000809,E12000002,"Manchester, Withington",Greater Manchester,North West,England,Borough,13/12/2019 04:36,Jeff,Smith,Male,Lab hold,Lab,LD,76530,52995,181,27905,5820,35902,7997,1308,1968,0,0,0,0,0,0,0,0,0
E14000810,E12000004,Mansfield,Nottinghamshire,East Midlands,England,County,13/12/2019 03:54,Ben,Bradley,Male,Con hold,Con,Lab,77131,49273,157,16306,31484,15178,1626,0,0,0,0,0,0,0,0,0,985,0
E14000811,E12000008,Meon Valley,Hampshire,South East,England,County,13/12/2019 04:51,Flick,Drummond,Female,Con hold,Con,LD,75737,54829,211,23555,35271,5644,11716,0,2198,0,0,0,0,0,0,0,0,0
E14000812,E12000005,Meriden,West Midlands,West Midlands,England,County,13/12/2019 01:59,Saqib,Bhatti,Male,Con hold,Con,Lab,85368,54161,236,22836,34358,11522,5614,0,2667,0,0,0,0,0,0,0,0,0
W07000071,W92000004,Merthyr Tydfil and Rhymney,Gwent and Mid Glamorgan,Wales,Wales,County,13/12/2019 02:51,Gerald,Jones,Male,Lab hold,Lab,Con,56322,32246,83,10606,6307,16913,1116,3604,0,0,2446,0,0,0,0,0,1860,0
E14000813,E12000006,Mid Bedfordshire,Bedfordshire,East,England,County,13/12/2019 03:09,Nadine,Dorries,Female,Con hold,Con,Lab,87795,64717,225,24664,38692,14028,8171,0,2478,0,0,0,0,0,0,0,1348,0
E14000814,E12000004,Mid Derbyshire,Derbyshire,East Midlands,England,County,13/12/2019 05:39,Pauline,Latham,Female,Con hold,Con,Lab,67442,49356,197,15385,29027,13642,4756,0,1931,0,0,0,0,0,0,0,0,0
E14000819,E12000001,Middlesbrough,Cleveland,North East,England,Borough,13/12/2019 00:25,Andy,McDonald,Male,Lab hold,Lab,Con,60764,34097,85,8395,8812,17207,816,2168,546,0,0,0,0,0,0,0,4548,0
